Peromyscus_maniculatus027806-RA,54
Peromyscus_maniculatus008959-RA,47
Peromyscus_maniculatus002514-RA,92
Peromyscus_maniculatus027950-RA,71
Peromyscus_maniculatus025182-RA,192
Peromyscus_maniculatus009875-RA,60
Peromyscus_maniculatus006750-RA,395
Peromyscus_maniculatus010912-RA,48
Peromyscus_maniculatus021538-RA,53
Peromyscus_maniculatus015678-RA,64
Peromyscus_maniculatus018906-RA,27
Peromyscus_maniculatus013979-RA,79
Peromyscus_maniculatus002595-RA,70
Peromyscus_maniculatus023598-RA,38
Peromyscus_maniculatus031292-RA,51
Peromyscus_maniculatus013376-RA,188
Peromyscus_maniculatus013575-RA,388
Peromyscus_maniculatus030026-RA,46
Peromyscus_maniculatus018218-RA,83
Peromyscus_maniculatus010273-RA,1548
Peromyscus_maniculatus015813-RA,53
Peromyscus_maniculatus017159-RA,62
Peromyscus_maniculatus008420-RA,812
Peromyscus_maniculatus013824-RA,178
Peromyscus_maniculatus022838-RA,109
Peromyscus_maniculatus031624-RA,49
Peromyscus_maniculatus030982-RA,24
Peromyscus_maniculatus011840-RA,52
Peromyscus_maniculatus005024-RA,50
Peromyscus_maniculatus012986-RA,132
Peromyscus_maniculatus010716-RA,186
Peromyscus_maniculatus011812-RA,45
Peromyscus_maniculatus015055-RA,971
Peromyscus_maniculatus013574-RA,384
Peromyscus_maniculatus009141-RA,78
Peromyscus_maniculatus009929-RA,81
Peromyscus_maniculatus026630-RA,440
Peromyscus_maniculatus004785-RA,132
Peromyscus_maniculatus004386-RA,54
Peromyscus_maniculatus028939-RA,320
Peromyscus_maniculatus027402-RA,41
Peromyscus_maniculatus001588-RA,97
Peromyscus_maniculatus031203-RA,209
Peromyscus_maniculatus006824-RA,264
Peromyscus_maniculatus000532-RA,1403
Peromyscus_maniculatus027639-RA,156
Peromyscus_maniculatus004028-RA,313
Peromyscus_maniculatus000787-RA,109
Peromyscus_maniculatus014187-RA,1488
Peromyscus_maniculatus032319-RA,73
Peromyscus_maniculatus021838-RA,507
Peromyscus_maniculatus032772-RA,59
Peromyscus_maniculatus010547-RA,52
Peromyscus_maniculatus013161-RA,570
Peromyscus_maniculatus002748-RA,1064
Peromyscus_maniculatus020046-RA,40
Peromyscus_maniculatus010141-RA,70
Peromyscus_maniculatus020717-RA,98
Peromyscus_maniculatus006710-RA,57
Peromyscus_maniculatus009571-RA,43
Peromyscus_maniculatus024403-RA,404
Peromyscus_maniculatus028844-RA,67
Peromyscus_maniculatus031868-RA,421
Peromyscus_maniculatus027360-RA,34
Peromyscus_maniculatus026855-RA,33
Peromyscus_maniculatus017465-RA,76
Peromyscus_maniculatus012988-RA,625
Peromyscus_maniculatus028779-RA,1020
Peromyscus_maniculatus004335-RA,58
Peromyscus_maniculatus006887-RA,46
Peromyscus_maniculatus001746-RA,94
Peromyscus_maniculatus009519-RA,73
Peromyscus_maniculatus001518-RA,65
Peromyscus_maniculatus028535-RA,673
Peromyscus_maniculatus032342-RA,38
Peromyscus_maniculatus028526-RA,132
Peromyscus_maniculatus014973-RA,61
Peromyscus_maniculatus001147-RA,106
Peromyscus_maniculatus020866-RA,84
Peromyscus_maniculatus012065-RA,115
Peromyscus_maniculatus013941-RA,465
Peromyscus_maniculatus019682-RA,66
Peromyscus_maniculatus022272-RA,351
Peromyscus_maniculatus027871-RA,39
Peromyscus_maniculatus007411-RA,85
Peromyscus_maniculatus019918-RA,549
Peromyscus_maniculatus005841-RA,70
Peromyscus_maniculatus024887-RA,303
Peromyscus_maniculatus006121-RA,42
Peromyscus_maniculatus027701-RA,267
Peromyscus_maniculatus026265-RA,309
Peromyscus_maniculatus011261-RA,75
Peromyscus_maniculatus001701-RA,393
Peromyscus_maniculatus024834-RA,111
Peromyscus_maniculatus023079-RA,85
Peromyscus_maniculatus018368-RA,61
Peromyscus_maniculatus002883-RA,88
Peromyscus_maniculatus015460-RA,40
Peromyscus_maniculatus027502-RA,419
Peromyscus_maniculatus027893-RA,42
Peromyscus_maniculatus028823-RA,84
Peromyscus_maniculatus005617-RA,621
Peromyscus_maniculatus008090-RA,90
Peromyscus_maniculatus029684-RA,48
Peromyscus_maniculatus010410-RA,105
Peromyscus_maniculatus009053-RA,1719
Peromyscus_maniculatus003174-RA,141
Peromyscus_maniculatus010223-RA,231
Peromyscus_maniculatus027599-RA,30
Peromyscus_maniculatus016702-RA,54
Peromyscus_maniculatus025538-RA,56
Peromyscus_maniculatus004066-RA,73
Peromyscus_maniculatus006486-RA,97
Peromyscus_maniculatus007596-RA,244
Peromyscus_maniculatus006180-RA,105
Peromyscus_maniculatus006642-RA,604
Peromyscus_maniculatus004915-RA,78
Peromyscus_maniculatus026068-RA,699
Peromyscus_maniculatus008314-RA,65
Peromyscus_maniculatus030896-RA,130
Peromyscus_maniculatus027889-RA,430
Peromyscus_maniculatus006972-RA,358
Peromyscus_maniculatus027686-RA,11
Peromyscus_maniculatus028581-RA,941
Peromyscus_maniculatus032596-RA,364
Peromyscus_maniculatus024376-RA,180
Peromyscus_maniculatus000047-RA,481
Peromyscus_maniculatus019859-RA,140
Peromyscus_maniculatus015755-RA,175
Peromyscus_maniculatus022821-RA,502
Peromyscus_maniculatus028754-RA,292
Peromyscus_maniculatus000429-RA,52
Peromyscus_maniculatus032424-RA,547
Peromyscus_maniculatus006685-RA,1063
Peromyscus_maniculatus028804-RA,166
Peromyscus_maniculatus021953-RA,78
Peromyscus_maniculatus017516-RA,996
Peromyscus_maniculatus027446-RA,260
Peromyscus_maniculatus006296-RA,34
Peromyscus_maniculatus013187-RA,105
Peromyscus_maniculatus014993-RA,29
Peromyscus_maniculatus014892-RA,33
Peromyscus_maniculatus005434-RA,51
Peromyscus_maniculatus014619-RA,70
Peromyscus_maniculatus024957-RA,240
Peromyscus_maniculatus016512-RA,42
Peromyscus_maniculatus003242-RA,47
Peromyscus_maniculatus014139-RA,166
Peromyscus_maniculatus028232-RA,50
Peromyscus_maniculatus017883-RA,344
Peromyscus_maniculatus029492-RA,310
Peromyscus_maniculatus022080-RA,1142
Peromyscus_maniculatus007025-RA,1595
Peromyscus_maniculatus002611-RA,578
Peromyscus_maniculatus028932-RA,466
Peromyscus_maniculatus006562-RA,76
Peromyscus_maniculatus001457-RA,58
Peromyscus_maniculatus012524-RA,58
Peromyscus_maniculatus003607-RA,57
Peromyscus_maniculatus013671-RA,63
Peromyscus_maniculatus028532-RA,504
Peromyscus_maniculatus021687-RA,375
Peromyscus_maniculatus002614-RA,353
Peromyscus_maniculatus021893-RA,199
Peromyscus_maniculatus020040-RA,62
Peromyscus_maniculatus015770-RA,115
Peromyscus_maniculatus024212-RA,630
Peromyscus_maniculatus032760-RA,220
Peromyscus_maniculatus011305-RA,869
Peromyscus_maniculatus002903-RA,365
Peromyscus_maniculatus007464-RA,332
Peromyscus_maniculatus024914-RA,31
Peromyscus_maniculatus020551-RA,55
Peromyscus_maniculatus010788-RA,370
Peromyscus_maniculatus026101-RA,222
Peromyscus_maniculatus013556-RA,42
Peromyscus_maniculatus029810-RA,533
Peromyscus_maniculatus013834-RA,626
Peromyscus_maniculatus029172-RA,62
Peromyscus_maniculatus016257-RA,54
Peromyscus_maniculatus009684-RA,70
Peromyscus_maniculatus011579-RA,303
Peromyscus_maniculatus023349-RA,68
Peromyscus_maniculatus023382-RA,337
Peromyscus_maniculatus021005-RA,76
Peromyscus_maniculatus009876-RA,189
Peromyscus_maniculatus031481-RA,463
Peromyscus_maniculatus027062-RA,253
Peromyscus_maniculatus014817-RA,48
Peromyscus_maniculatus024841-RA,221
Peromyscus_maniculatus013238-RA,116
Peromyscus_maniculatus010487-RA,84
Peromyscus_maniculatus026408-RA,400
Peromyscus_maniculatus008934-RA,132
Peromyscus_maniculatus011631-RA,90
Peromyscus_maniculatus018217-RA,38
Peromyscus_maniculatus011687-RA,50
Peromyscus_maniculatus008820-RA,414
Peromyscus_maniculatus024268-RA,70
Peromyscus_maniculatus009313-RA,179
Peromyscus_maniculatus022896-RA,106
Peromyscus_maniculatus015281-RA,497
Peromyscus_maniculatus031842-RA,2295
Peromyscus_maniculatus023731-RA,713
Peromyscus_maniculatus001932-RA,718
Peromyscus_maniculatus004414-RA,308
Peromyscus_maniculatus002728-RA,27
Peromyscus_maniculatus004832-RA,163
Peromyscus_maniculatus018203-RA,66
Peromyscus_maniculatus031208-RA,43
Peromyscus_maniculatus003396-RA,105
Peromyscus_maniculatus013084-RA,309
Peromyscus_maniculatus013609-RA,79
Peromyscus_maniculatus025911-RA,65
Peromyscus_maniculatus020349-RA,339
Peromyscus_maniculatus011201-RA,685
Peromyscus_maniculatus004895-RA,41
Peromyscus_maniculatus006230-RA,86
Peromyscus_maniculatus000405-RA,62
Peromyscus_maniculatus001671-RA,281
Peromyscus_maniculatus013107-RA,137
Peromyscus_maniculatus014827-RA,806
Peromyscus_maniculatus027621-RA,1224
Peromyscus_maniculatus020188-RA,64
Peromyscus_maniculatus024943-RA,80
Peromyscus_maniculatus018717-RA,76
Peromyscus_maniculatus012611-RA,75
Peromyscus_maniculatus005942-RA,52
Peromyscus_maniculatus006532-RA,21
Peromyscus_maniculatus013782-RA,95
Peromyscus_maniculatus023739-RA,56
Peromyscus_maniculatus019042-RA,34
Peromyscus_maniculatus007140-RA,58
Peromyscus_maniculatus008098-RA,439
Peromyscus_maniculatus021763-RA,43
Peromyscus_maniculatus001939-RA,340
Peromyscus_maniculatus018139-RA,44
Peromyscus_maniculatus009479-RA,69
Peromyscus_maniculatus011138-RA,92
Peromyscus_maniculatus024748-RA,157
Peromyscus_maniculatus012978-RA,143
Peromyscus_maniculatus011093-RA,182
Peromyscus_maniculatus005858-RA,79
Peromyscus_maniculatus024826-RA,485
Peromyscus_maniculatus025775-RA,32
Peromyscus_maniculatus029006-RA,292
Peromyscus_maniculatus029143-RA,558
Peromyscus_maniculatus004466-RA,30
Peromyscus_maniculatus016532-RA,107
Peromyscus_maniculatus027478-RA,68
Peromyscus_maniculatus029374-RA,100
Peromyscus_maniculatus018444-RA,312
Peromyscus_maniculatus031874-RA,1686
Peromyscus_maniculatus015698-RA,304
Peromyscus_maniculatus018332-RA,272
Peromyscus_maniculatus004927-RA,76
Peromyscus_maniculatus032672-RA,1007
Peromyscus_maniculatus010312-RA,496
Peromyscus_maniculatus032102-RA,685
Peromyscus_maniculatus001567-RA,760
Peromyscus_maniculatus003216-RA,301
Peromyscus_maniculatus023300-RA,51
Peromyscus_maniculatus007230-RA,360
Peromyscus_maniculatus000661-RA,623
Peromyscus_maniculatus019063-RA,21
Peromyscus_maniculatus021147-RA,32
Peromyscus_maniculatus000738-RA,59
Peromyscus_maniculatus016527-RA,287
Peromyscus_maniculatus019810-RA,1205
Peromyscus_maniculatus021823-RA,36
Peromyscus_maniculatus006013-RA,58
Peromyscus_maniculatus031498-RA,29
Peromyscus_maniculatus011601-RA,221
Peromyscus_maniculatus000439-RA,676
Peromyscus_maniculatus011416-RA,208
Peromyscus_maniculatus025018-RA,527
Peromyscus_maniculatus028595-RA,303
Peromyscus_maniculatus030897-RA,127
Peromyscus_maniculatus001534-RA,62
Peromyscus_maniculatus004987-RA,42
Peromyscus_maniculatus018268-RA,430
Peromyscus_maniculatus012897-RA,85
Peromyscus_maniculatus027853-RA,108
Peromyscus_maniculatus014931-RA,149
Peromyscus_maniculatus012680-RA,95
Peromyscus_maniculatus006043-RA,43
Peromyscus_maniculatus006331-RA,56
Peromyscus_maniculatus006580-RA,108
Peromyscus_maniculatus001693-RA,512
Peromyscus_maniculatus009863-RA,286
Peromyscus_maniculatus010306-RA,76
Peromyscus_maniculatus001896-RA,66
Peromyscus_maniculatus016187-RA,251
Peromyscus_maniculatus008067-RA,170
Peromyscus_maniculatus021191-RA,57
Peromyscus_maniculatus028012-RA,47
Peromyscus_maniculatus020779-RA,258
Peromyscus_maniculatus013231-RA,85
Peromyscus_maniculatus027051-RA,61
Peromyscus_maniculatus019607-RA,43
Peromyscus_maniculatus019349-RA,46
Peromyscus_maniculatus013674-RA,37
Peromyscus_maniculatus020265-RA,73
Peromyscus_maniculatus027026-RA,66
Peromyscus_maniculatus027176-RA,66
Peromyscus_maniculatus015939-RA,427
Peromyscus_maniculatus006007-RA,321
Peromyscus_maniculatus023613-RA,579
Peromyscus_maniculatus007276-RA,38
Peromyscus_maniculatus007603-RA,45
Peromyscus_maniculatus030521-RA,786
Peromyscus_maniculatus005931-RA,43
Peromyscus_maniculatus014803-RA,3621
Peromyscus_maniculatus017276-RA,186
Peromyscus_maniculatus032075-RA,64
Peromyscus_maniculatus023612-RA,136
Peromyscus_maniculatus011241-RA,1979
Peromyscus_maniculatus006546-RA,43
Peromyscus_maniculatus009335-RA,64
Peromyscus_maniculatus014279-RA,432
Peromyscus_maniculatus008759-RA,44
Peromyscus_maniculatus016306-RA,64
Peromyscus_maniculatus010442-RA,172
Peromyscus_maniculatus004542-RA,82
Peromyscus_maniculatus001736-RA,88
Peromyscus_maniculatus023499-RA,50
Peromyscus_maniculatus004108-RA,1486
Peromyscus_maniculatus030175-RA,86
Peromyscus_maniculatus026293-RA,73
Peromyscus_maniculatus026409-RA,412
Peromyscus_maniculatus030714-RA,28
Peromyscus_maniculatus008789-RA,407
Peromyscus_maniculatus017763-RA,339
Peromyscus_maniculatus001435-RA,70
Peromyscus_maniculatus016479-RA,36
Peromyscus_maniculatus002850-RA,477
Peromyscus_maniculatus017074-RA,239
Peromyscus_maniculatus003417-RA,546
Peromyscus_maniculatus005752-RA,42
Peromyscus_maniculatus004629-RA,1385
Peromyscus_maniculatus001614-RA,29
Peromyscus_maniculatus012399-RA,39
Peromyscus_maniculatus004835-RA,395
Peromyscus_maniculatus019998-RA,93
Peromyscus_maniculatus031680-RA,279
Peromyscus_maniculatus028344-RA,85
Peromyscus_maniculatus018386-RA,54
Peromyscus_maniculatus002386-RA,2448
Peromyscus_maniculatus004243-RA,806
Peromyscus_maniculatus027908-RA,64
Peromyscus_maniculatus002496-RA,1171
Peromyscus_maniculatus007827-RA,84
Peromyscus_maniculatus012216-RA,518
Peromyscus_maniculatus022062-RA,634
Peromyscus_maniculatus006123-RA,81
Peromyscus_maniculatus019818-RA,387
Peromyscus_maniculatus007499-RA,81
Peromyscus_maniculatus019715-RA,207
Peromyscus_maniculatus014559-RA,53
Peromyscus_maniculatus008263-RA,1204
Peromyscus_maniculatus030150-RA,285
Peromyscus_maniculatus007527-RA,708
Peromyscus_maniculatus009736-RA,276
Peromyscus_maniculatus012108-RA,37
Peromyscus_maniculatus019663-RA,62
Peromyscus_maniculatus023468-RA,53
Peromyscus_maniculatus007263-RA,258
Peromyscus_maniculatus032018-RA,717
Peromyscus_maniculatus021450-RA,44
Peromyscus_maniculatus022083-RA,429
Peromyscus_maniculatus005680-RA,43
Peromyscus_maniculatus026218-RA,127
Peromyscus_maniculatus018869-RA,242
Peromyscus_maniculatus012440-RA,540
Peromyscus_maniculatus001153-RA,156
Peromyscus_maniculatus011393-RA,98
Peromyscus_maniculatus028416-RA,76
Peromyscus_maniculatus022193-RA,295
Peromyscus_maniculatus002551-RA,159
Peromyscus_maniculatus001906-RA,428
Peromyscus_maniculatus007537-RA,581
Peromyscus_maniculatus023986-RA,1312
Peromyscus_maniculatus005011-RA,2424
Peromyscus_maniculatus031437-RA,856
Peromyscus_maniculatus020079-RA,94
Peromyscus_maniculatus017840-RA,45
Peromyscus_maniculatus020585-RA,508
Peromyscus_maniculatus004918-RA,73
Peromyscus_maniculatus000613-RA,833
Peromyscus_maniculatus003851-RA,84
Peromyscus_maniculatus008506-RA,335
Peromyscus_maniculatus031662-RA,146
Peromyscus_maniculatus020820-RA,54
Peromyscus_maniculatus027209-RA,64
Peromyscus_maniculatus027574-RA,176
Peromyscus_maniculatus008687-RA,117
Peromyscus_maniculatus019415-RA,19
Peromyscus_maniculatus029109-RA,37
Peromyscus_maniculatus023813-RA,688
Peromyscus_maniculatus009011-RA,71
Peromyscus_maniculatus009373-RA,209
Peromyscus_maniculatus004710-RA,317
Peromyscus_maniculatus029509-RA,237
Peromyscus_maniculatus023841-RA,436
Peromyscus_maniculatus027165-RA,52
Peromyscus_maniculatus014568-RA,107
Peromyscus_maniculatus012906-RA,464
Peromyscus_maniculatus004497-RA,64
Peromyscus_maniculatus002544-RA,75
Peromyscus_maniculatus014909-RA,591
Peromyscus_maniculatus019860-RA,41
Peromyscus_maniculatus015143-RA,127
Peromyscus_maniculatus021018-RA,50
Peromyscus_maniculatus022175-RA,437
Peromyscus_maniculatus030422-RA,63
Peromyscus_maniculatus000726-RA,27
Peromyscus_maniculatus007525-RA,1153
Peromyscus_maniculatus029394-RA,40
Peromyscus_maniculatus006498-RA,670
Peromyscus_maniculatus031551-RA,54
Peromyscus_maniculatus000511-RA,70
Peromyscus_maniculatus023309-RA,749
Peromyscus_maniculatus029788-RA,60
Peromyscus_maniculatus011096-RA,57
Peromyscus_maniculatus017473-RA,87
Peromyscus_maniculatus013814-RA,59
Peromyscus_maniculatus024649-RA,569
Peromyscus_maniculatus030016-RA,56
Peromyscus_maniculatus024658-RA,51
Peromyscus_maniculatus028480-RA,993
Peromyscus_maniculatus029072-RA,73
Peromyscus_maniculatus017476-RA,74
Peromyscus_maniculatus031782-RA,170
Peromyscus_maniculatus010200-RA,94
Peromyscus_maniculatus026361-RA,229
Peromyscus_maniculatus016044-RA,844
Peromyscus_maniculatus018379-RA,49
Peromyscus_maniculatus006651-RA,78
Peromyscus_maniculatus019450-RA,39
Peromyscus_maniculatus001386-RA,209
Peromyscus_maniculatus031037-RA,73
Peromyscus_maniculatus022926-RA,372
Peromyscus_maniculatus020226-RA,40
Peromyscus_maniculatus022682-RA,99
Peromyscus_maniculatus032003-RA,49
Peromyscus_maniculatus026514-RA,752
Peromyscus_maniculatus007141-RA,628
Peromyscus_maniculatus014183-RA,549
Peromyscus_maniculatus023334-RA,40
Peromyscus_maniculatus018601-RA,59
Peromyscus_maniculatus022831-RA,136
Peromyscus_maniculatus032813-RA,50
Peromyscus_maniculatus019282-RA,79
Peromyscus_maniculatus021858-RA,552
Peromyscus_maniculatus018532-RA,62
Peromyscus_maniculatus020933-RA,78
Peromyscus_maniculatus020491-RA,48
Peromyscus_maniculatus018808-RA,79
Peromyscus_maniculatus031349-RA,50
Peromyscus_maniculatus032258-RA,59
Peromyscus_maniculatus000694-RA,179
Peromyscus_maniculatus010090-RA,306
Peromyscus_maniculatus027458-RA,49
Peromyscus_maniculatus022115-RA,178
Peromyscus_maniculatus008819-RA,57
Peromyscus_maniculatus020858-RA,72
Peromyscus_maniculatus011703-RA,520
Peromyscus_maniculatus002135-RA,114
Peromyscus_maniculatus013027-RA,1150
Peromyscus_maniculatus016628-RA,459
Peromyscus_maniculatus003198-RA,831
Peromyscus_maniculatus007036-RA,51
Peromyscus_maniculatus002704-RA,68
Peromyscus_maniculatus009034-RA,127
Peromyscus_maniculatus027544-RA,1487
Peromyscus_maniculatus000190-RA,193
Peromyscus_maniculatus004584-RA,334
Peromyscus_maniculatus029007-RA,42
Peromyscus_maniculatus001551-RA,87
Peromyscus_maniculatus026115-RA,51
Peromyscus_maniculatus011808-RA,90
Peromyscus_maniculatus015263-RA,105
Peromyscus_maniculatus002432-RA,82
Peromyscus_maniculatus008123-RA,69
Peromyscus_maniculatus012983-RA,337
Peromyscus_maniculatus018243-RA,56
Peromyscus_maniculatus015728-RA,31
Peromyscus_maniculatus024282-RA,79
Peromyscus_maniculatus015894-RA,62
Peromyscus_maniculatus014747-RA,48
Peromyscus_maniculatus031855-RA,674
Peromyscus_maniculatus018996-RA,53
Peromyscus_maniculatus010655-RA,481
Peromyscus_maniculatus000802-RA,533
Peromyscus_maniculatus029103-RA,390
Peromyscus_maniculatus023564-RA,81
Peromyscus_maniculatus000225-RA,303
Peromyscus_maniculatus010115-RA,415
Peromyscus_maniculatus021443-RA,61
Peromyscus_maniculatus015369-RA,50
Peromyscus_maniculatus012370-RA,43
Peromyscus_maniculatus020592-RA,59
Peromyscus_maniculatus003791-RA,41
Peromyscus_maniculatus026312-RA,64
Peromyscus_maniculatus008745-RA,46
Peromyscus_maniculatus024244-RA,205
Peromyscus_maniculatus029875-RA,62
Peromyscus_maniculatus023129-RA,86
Peromyscus_maniculatus011592-RA,83
Peromyscus_maniculatus003450-RA,245
Peromyscus_maniculatus027796-RA,37
Peromyscus_maniculatus030644-RA,53
Peromyscus_maniculatus016267-RA,50
Peromyscus_maniculatus031764-RA,405
Peromyscus_maniculatus007671-RA,509
Peromyscus_maniculatus000986-RA,687
Peromyscus_maniculatus026183-RA,370
Peromyscus_maniculatus000762-RA,40
Peromyscus_maniculatus017239-RA,280
Peromyscus_maniculatus006146-RA,39
Peromyscus_maniculatus013688-RA,122
Peromyscus_maniculatus003429-RA,553
Peromyscus_maniculatus018253-RA,28
Peromyscus_maniculatus020152-RA,76
Peromyscus_maniculatus017184-RA,294
Peromyscus_maniculatus007156-RA,1074
Peromyscus_maniculatus014821-RA,41
Peromyscus_maniculatus029168-RA,103
Peromyscus_maniculatus000163-RA,50
Peromyscus_maniculatus009111-RA,55
Peromyscus_maniculatus014626-RA,30
Peromyscus_maniculatus001560-RA,193
Peromyscus_maniculatus027835-RA,46
Peromyscus_maniculatus025809-RA,453
Peromyscus_maniculatus001498-RA,57
Peromyscus_maniculatus029973-RA,28
Peromyscus_maniculatus007512-RA,407
Peromyscus_maniculatus011214-RA,46
Peromyscus_maniculatus029890-RA,109
Peromyscus_maniculatus004983-RA,49
Peromyscus_maniculatus022992-RA,48
Peromyscus_maniculatus031029-RA,49
Peromyscus_maniculatus004651-RA,631
Peromyscus_maniculatus015509-RA,57
Peromyscus_maniculatus015665-RA,53
Peromyscus_maniculatus025587-RA,44
Peromyscus_maniculatus009569-RA,70
Peromyscus_maniculatus027966-RA,70
Peromyscus_maniculatus025749-RA,37
Peromyscus_maniculatus029686-RA,64
Peromyscus_maniculatus026927-RA,937
Peromyscus_maniculatus022426-RA,81
Peromyscus_maniculatus026510-RA,70
Peromyscus_maniculatus009122-RA,54
Peromyscus_maniculatus016583-RA,33
Peromyscus_maniculatus027115-RA,76
Peromyscus_maniculatus009418-RA,61
Peromyscus_maniculatus004867-RA,52
Peromyscus_maniculatus029044-RA,56
Peromyscus_maniculatus010760-RA,41
Peromyscus_maniculatus019858-RA,988
Peromyscus_maniculatus004154-RA,584
Peromyscus_maniculatus023915-RA,234
Peromyscus_maniculatus005782-RA,36
Peromyscus_maniculatus028704-RA,361
Peromyscus_maniculatus025067-RA,50
Peromyscus_maniculatus016483-RA,48
Peromyscus_maniculatus031645-RA,167
Peromyscus_maniculatus024352-RA,53
Peromyscus_maniculatus027774-RA,45
Peromyscus_maniculatus001500-RA,107
Peromyscus_maniculatus002888-RA,145
Peromyscus_maniculatus015169-RA,255
Peromyscus_maniculatus006653-RA,291
Peromyscus_maniculatus028637-RA,110
Peromyscus_maniculatus020544-RA,547
Peromyscus_maniculatus007184-RA,98
Peromyscus_maniculatus005433-RA,72
Peromyscus_maniculatus031926-RA,663
Peromyscus_maniculatus031981-RA,86
Peromyscus_maniculatus023662-RA,479
Peromyscus_maniculatus001289-RA,304
Peromyscus_maniculatus022962-RA,33
Peromyscus_maniculatus019001-RA,32
Peromyscus_maniculatus013529-RA,53
Peromyscus_maniculatus010587-RA,555
Peromyscus_maniculatus020227-RA,50
Peromyscus_maniculatus016334-RA,107
Peromyscus_maniculatus025969-RA,169
Peromyscus_maniculatus005431-RA,30
Peromyscus_maniculatus007972-RA,526
Peromyscus_maniculatus029387-RA,101
Peromyscus_maniculatus023391-RA,282
Peromyscus_maniculatus028013-RA,43
Peromyscus_maniculatus003267-RA,210
Peromyscus_maniculatus020826-RA,34
Peromyscus_maniculatus011067-RA,523
Peromyscus_maniculatus006412-RA,135
Peromyscus_maniculatus005930-RA,42
Peromyscus_maniculatus002721-RA,34
Peromyscus_maniculatus025828-RA,83
Peromyscus_maniculatus023851-RA,68
Peromyscus_maniculatus025439-RA,1063
Peromyscus_maniculatus017816-RA,172
Peromyscus_maniculatus013725-RA,80
Peromyscus_maniculatus013141-RA,61
Peromyscus_maniculatus031408-RA,419
Peromyscus_maniculatus015103-RA,34
Peromyscus_maniculatus031458-RA,647
Peromyscus_maniculatus022267-RA,117
Peromyscus_maniculatus013515-RA,60
Peromyscus_maniculatus028128-RA,224
Peromyscus_maniculatus032445-RA,445
Peromyscus_maniculatus012013-RA,180
Peromyscus_maniculatus001571-RA,70
Peromyscus_maniculatus030052-RA,94
Peromyscus_maniculatus007212-RA,146
Peromyscus_maniculatus013990-RA,82
Peromyscus_maniculatus007988-RA,639
Peromyscus_maniculatus009282-RA,456
Peromyscus_maniculatus015196-RA,319
Peromyscus_maniculatus017291-RA,75
Peromyscus_maniculatus006727-RA,828
Peromyscus_maniculatus025834-RA,775
Peromyscus_maniculatus015043-RA,268
Peromyscus_maniculatus013740-RA,313
Peromyscus_maniculatus021343-RA,57
Peromyscus_maniculatus029241-RA,765
Peromyscus_maniculatus027716-RA,77
Peromyscus_maniculatus031220-RA,109
Peromyscus_maniculatus015400-RA,594
Peromyscus_maniculatus005246-RA,283
Peromyscus_maniculatus030380-RA,584
Peromyscus_maniculatus003328-RA,865
Peromyscus_maniculatus013221-RA,360
Peromyscus_maniculatus011040-RA,169
Peromyscus_maniculatus004826-RA,39
Peromyscus_maniculatus006991-RA,369
Peromyscus_maniculatus010208-RA,22
Peromyscus_maniculatus020771-RA,841
Peromyscus_maniculatus012885-RA,1223
Peromyscus_maniculatus007970-RA,499
Peromyscus_maniculatus004055-RA,519
Peromyscus_maniculatus011104-RA,100
Peromyscus_maniculatus032619-RA,274
Peromyscus_maniculatus018436-RA,466
Peromyscus_maniculatus009649-RA,1467
Peromyscus_maniculatus001651-RA,39
Peromyscus_maniculatus024975-RA,40
Peromyscus_maniculatus025341-RA,268
Peromyscus_maniculatus007858-RA,93
Peromyscus_maniculatus026810-RA,44
Peromyscus_maniculatus012731-RA,97
Peromyscus_maniculatus019564-RA,74
Peromyscus_maniculatus029229-RA,57
Peromyscus_maniculatus008480-RA,244
Peromyscus_maniculatus016791-RA,78
Peromyscus_maniculatus004179-RA,1545
Peromyscus_maniculatus019797-RA,193
Peromyscus_maniculatus012411-RA,46
Peromyscus_maniculatus018456-RA,515
Peromyscus_maniculatus005775-RA,58
Peromyscus_maniculatus025386-RA,764
Peromyscus_maniculatus007029-RA,421
Peromyscus_maniculatus009596-RA,57
Peromyscus_maniculatus000483-RA,25
Peromyscus_maniculatus014709-RA,75
Peromyscus_maniculatus029012-RA,481
Peromyscus_maniculatus005324-RA,92
Peromyscus_maniculatus027776-RA,70
Peromyscus_maniculatus029597-RA,49
Peromyscus_maniculatus015408-RA,375
Peromyscus_maniculatus027112-RA,108
Peromyscus_maniculatus010409-RA,83
Peromyscus_maniculatus009664-RA,589
Peromyscus_maniculatus030469-RA,35
Peromyscus_maniculatus027645-RA,389
Peromyscus_maniculatus032345-RA,68
Peromyscus_maniculatus008970-RA,143
Peromyscus_maniculatus006482-RA,218
Peromyscus_maniculatus006961-RA,1598
Peromyscus_maniculatus011446-RA,96
Peromyscus_maniculatus027569-RA,594
Peromyscus_maniculatus022961-RA,48
Peromyscus_maniculatus001561-RA,491
Peromyscus_maniculatus029818-RA,49
Peromyscus_maniculatus022441-RA,58
Peromyscus_maniculatus018785-RA,62
Peromyscus_maniculatus023190-RA,205
Peromyscus_maniculatus016612-RA,73
Peromyscus_maniculatus028126-RA,116
Peromyscus_maniculatus014363-RA,95
Peromyscus_maniculatus029376-RA,63
Peromyscus_maniculatus029107-RA,38
Peromyscus_maniculatus028682-RA,56
Peromyscus_maniculatus001497-RA,22
Peromyscus_maniculatus017094-RA,760
Peromyscus_maniculatus000720-RA,82
